time_step,risk_type,mean_alpha,mean_contamination,mean_cost,mean_technology
0,risk_neutral,0.9313674355164198,0.44016530135644766,4120.261771843663,0.8828316056240685
0,risk_averse,0.9471042520328048,0.43960629725122047,5838.751165160714,0.8694292898294638
0,risk_loving,0.29254716328004104,0.8503095425081499,2846.9730101951045,0.5507505248777241
1,risk_neutral,0.9397244380411794,0.4303104036055178,4139.789972510186,0.8975410805175115
1,risk_averse,0.9499999999999998,0.4278889555535986,5884.491919070272,0.8937860391001011
1,risk_loving,0.25587031118118986,0.8429062006657968,2914.764126455961,0.6526844898556587
2,risk_neutral,0.9390033689765708,0.42955514656740335,4156.048689869449,0.9
2,risk_averse,0.9499999999999998,0.42528319108227414,5893.530316506017,0.8999999999999998
2,risk_loving,0.30930436781190757,0.7857879072573919,3023.2795959441364,0.7723943479410121
3,risk_neutral,0.9404231809995472,0.42899859144254077,4132.3670488126145,0.9
3,risk_averse,0.9499999999999998,0.42528319108227414,5873.024364225565,0.8999999999999998
3,risk_loving,0.32645924102275503,0.7608127092087941,3117.9190781864736,0.8355434827005128
4,risk_neutral,0.9383746738449178,0.42980571830986725,4171.500645802316,0.9
4,risk_averse,0.9499999999999998,0.42528319108227414,5884.741936162465,0.8999999999999998
4,risk_loving,0.38689105802924195,0.718306009768186,3131.2547341948443,0.864047846941635
5,risk_neutral,0.9383150475692063,0.4298262687843288,4135.575624109592,0.9
5,risk_averse,0.9499999999999998,0.42528319108227414,5966.520855019424,0.8999999999999998
5,risk_loving,0.3702613520485947,0.7275993023448458,3136.1302185832983,0.8721871797845588
6,risk_neutral,0.9403797998417985,0.4290177619604787,4144.856942217574,0.9
6,risk_averse,0.8443304626769059,0.4694113633706588,5859.995165887356,0.8999999999999998
6,risk_loving,0.1521933591163509,0.8752334894179707,3005.5506432236643,0.8802921774537269
7,risk_neutral,0.941066232239353,0.4287469611379842,4157.124050496743,0.9
7,risk_averse,0.8565160874675971,0.465239688933738,5919.292969192118,0.8999999999999998
7,risk_loving,0.09934828241286349,0.9176363660566068,2981.1388388325936,0.8843727798075672
8,risk_neutral,0.9426135233655741,0.4281520530974231,4164.835455372897,0.9
8,risk_averse,0.7895454148846621,0.49647637561798136,5812.1552753709275,0.8999999999999998
8,risk_loving,0.11506148268338993,0.9037931605432441,3028.800917745349,0.8839129663383485
9,risk_neutral,0.9412375933147816,0.42869045704345865,4146.808997290313,0.9
9,risk_averse,0.7045888844519723,0.5432443257563844,5822.491252147991,0.8999999999999998
9,risk_loving,0.10701394008938689,0.9098388792236036,3076.5923138699986,0.8836655520356386
10,risk_neutral,0.9415814801745572,0.4285573998256368,4170.441314967054,0.9
10,risk_averse,0.7216084256710305,0.5361405482204605,5830.322110852554,0.8999999999999998
10,risk_loving,0.08259524741757507,0.929796067768561,3016.350149154022,0.8836007614800927
11,risk_neutral,0.9393218835170702,0.42942981597908075,4170.539915894754,0.9
11,risk_averse,0.7279007435850879,0.5348155830615642,5828.075466386776,0.8999999999999998
11,risk_loving,0.10000308720218312,0.916529971038487,3030.184093479603,0.8839262443194824
12,risk_neutral,0.9410916476436894,0.4287317766973159,4161.949523839886,0.9
12,risk_averse,0.6697802496337901,0.569768151695375,5821.341427994323,0.8999999999999998
12,risk_loving,0.10501323138460095,0.91217582551026,3057.820509411949,0.8860862345152457
13,risk_neutral,0.9393313015004403,0.42942652453552194,4116.78487040638,0.9
13,risk_averse,0.6835189475397873,0.5670595801263709,5818.650443608106,0.8999999999999998
13,risk_loving,0.09823058226107156,0.9169469794285503,2999.267219878353,0.8885612538624035
14,risk_neutral,0.937034195957637,0.4303469496020302,4167.200460185965,0.9
14,risk_averse,0.6203485244519963,0.600180570647643,5752.663385571426,0.8999999999999998
14,risk_loving,0.09667895245883204,0.9181952409301889,3043.43635867829,0.8886515018904426
15,risk_neutral,0.9395635034624765,0.4293344881383342,4152.608525184782,0.9
15,risk_averse,0.6836517117914694,0.5660327714566786,5861.268028834268,0.8999999999999998
15,risk_loving,0.11169785692837339,0.9060552192245288,3087.018669749573,0.8910572926334701
16,risk_neutral,0.9407264716914604,0.42888147411441174,4156.774814581798,0.9
16,risk_averse,0.6903827437105976,0.5648031448101056,5848.432911941819,0.8999999999999998
16,risk_loving,0.08105992509414528,0.9306587269781937,3053.5092024149008,0.8912265291861262
17,risk_neutral,0.9404073181983073,0.42900444813875394,4155.35447264666,0.9
17,risk_averse,0.7001012125662143,0.5577789328093063,5803.18444380027,0.8999999999999998
17,risk_loving,0.09131849319675137,0.9221123329604508,3034.339303506714,0.8935141413892094
18,risk_neutral,0.9417947352180932,0.42846585682919963,4167.9175126118025,0.9
18,risk_averse,0.644995056144108,0.592021091491875,5827.582309045987,0.8999999999999998
18,risk_loving,0.11990763598690897,0.8991715284081534,3008.8068022816337,0.8960486188278439
19,risk_neutral,0.9374758408208334,0.4301508129873021,4151.585924971025,0.9
19,risk_averse,0.5348953102150897,0.6488163529384136,5817.295903476333,0.8999999999999998
19,risk_loving,0.0925189832686568,0.9212116645510342,3026.199803655026,0.8965419996365854
20,risk_neutral,0.9408624502502637,0.4288301201776711,4141.336672057579,0.9
20,risk_averse,0.5209908340519319,0.6589673619235482,5784.886670750608,0.8999999999999998
20,risk_loving,0.10421090497686462,0.9116270372816697,3028.6659014880834,0.899141748636214
21,risk_neutral,0.9420637181835806,0.42836237029365415,4117.589955580139,0.9
21,risk_averse,0.581094489378596,0.6242001345611721,5757.974391160158,0.8999999999999998
21,risk_loving,0.1061840406229102,0.9104944018144495,3027.471419449943,0.8999999999999998
