time_step,risk_type,mean_alpha,mean_contamination,mean_cost,mean_technology
0,risk_neutral,0.8650304992074376,0.6547617987224476,3849.155542161118,0.4968547788205349
0,risk_averse,0.8792946822518095,0.5760350651899826,5699.608764203447,0.6299907719479126
0,risk_loving,0.15148020524273817,0.9521745023509195,2377.985041418223,0.33546273480219946
1,risk_neutral,0.9089899652025164,0.6247117037883059,3878.4237417639874,0.5242063573232671
1,risk_averse,0.9205361719967243,0.5462081689957838,5715.105210972933,0.6596678950878822
1,risk_loving,0.1106388503952477,0.9615717797976072,2382.4503089500554,0.37238600464051913
2,risk_neutral,0.9284522717419105,0.5973529571429463,3931.2456605814546,0.5610285768889728
2,risk_averse,0.9338775952039042,0.5318310636210707,5757.4675087242185,0.678829737771425
2,risk_loving,0.09142383035823572,0.9634809584655574,2391.8512054991606,0.408520813717363
3,risk_neutral,0.9333306682625685,0.5828906988972663,3867.079863586605,0.5838873489030262
3,risk_averse,0.9382331815894449,0.5262370723162072,5749.081517140209,0.6865571320508396
3,risk_loving,0.08258539436683589,0.9654532143796511,2410.9217718172204,0.44290332203537075
4,risk_neutral,0.9267472065242188,0.573507684196395,3913.8549830242087,0.6053400060254063
4,risk_averse,0.9383995321449501,0.5193743874686058,5773.260646201317,0.7002372072971607
4,risk_loving,0.11461784345310046,0.9476915004594445,2434.986491974567,0.47875987278052357
5,risk_neutral,0.9276223410680547,0.5573824814407654,3911.6410579579983,0.6356479455274059
5,risk_averse,0.9275683674085982,0.5151253389590633,5827.596988075443,0.716783853800185
5,risk_loving,0.09295097801970241,0.9515254269380208,2462.7224081870518,0.5152677025062103
6,risk_neutral,0.9293864651566889,0.5402182497288415,4000.5156440919827,0.6676159900039026
6,risk_averse,0.9331772469833343,0.5069177566847343,5780.077671546649,0.7292545027833179
6,risk_loving,0.08240027935349153,0.9558892229967043,2483.199045229666,0.5565238404951143
7,risk_neutral,0.9176897005614059,0.5373132206120887,3985.747519354148,0.6819702799609877
7,risk_averse,0.9323543117846571,0.5004947553350554,5805.916225890986,0.7434017612482071
7,risk_loving,0.08407945872957136,0.9530993987658323,2536.3402471087747,0.584038654554991
8,risk_neutral,0.9255576026450827,0.5238350127153589,4012.195529050382,0.7023382696979723
8,risk_averse,0.9338002171126244,0.48984174435570876,5854.11542120988,0.7652433570876811
8,risk_loving,0.08150901993371845,0.9519786742548058,2552.7543556985624,0.6196911016927841
9,risk_neutral,0.9345584717073419,0.5091864669616742,4034.9028909207823,0.7241295578478677
9,risk_averse,0.9335206112921386,0.4869990206506204,5859.876795325033,0.7716861704039035
9,risk_loving,0.10917410071634569,0.9311280599502844,2602.9596778970736,0.6610969878331089
10,risk_neutral,0.9296497797217596,0.5049418876047568,3982.9168206577247,0.7373427747022586
10,risk_averse,0.9366678187417135,0.4840215235665568,5838.17915825155,0.7754251502884368
10,risk_loving,0.09747783437004505,0.9367811034898783,2607.8693138178005,0.6832063870814951
11,risk_neutral,0.9213425164969758,0.5010236600733742,3991.1513796936565,0.7517676913493382
11,risk_averse,0.9317893141380348,0.4844680130651264,5858.88508791888,0.7783918065223404
11,risk_loving,0.09769760489282814,0.9343742649955715,2612.454381102523,0.7025839630120919
12,risk_neutral,0.9250558512960197,0.49240022155520996,4052.61849469413,0.7669913858525674
12,risk_averse,0.934239015987871,0.4800160567208687,5800.389841979611,0.7861364734391258
12,risk_loving,0.10844100165300055,0.9254796529377803,2671.376664686326,0.7277805239101848
13,risk_neutral,0.927425525092343,0.4896766748806208,4056.254255495284,0.7708958858466283
13,risk_averse,0.9391121799283841,0.4734327063901964,5916.452596449928,0.7967142980510777
13,risk_loving,0.11609440849654894,0.9178583403624905,2713.7331350812274,0.7571699428094457
14,risk_neutral,0.9246231253749899,0.48706361944425103,4076.836156904413,0.7788476699033379
14,risk_averse,0.9342677829587719,0.47428140546675507,5892.243019675914,0.7990941603132322
14,risk_loving,0.10534605220545332,0.9219179967326813,2637.677338679723,0.7895032626862654
15,risk_neutral,0.912351986970727,0.4937002830564683,4069.571482116828,0.7746642188146303
15,risk_averse,0.9447868852811798,0.4692916500170786,5884.867498147365,0.8014579536895933
15,risk_loving,0.1242061203984293,0.9046695927466231,2744.485457366693,0.816095514420897
16,risk_neutral,0.9247643983443915,0.4844030772587174,4050.8182626707826,0.784577994187405
16,risk_averse,0.9382553316729401,0.46992343527239977,5846.634765799009,0.80576455213609
16,risk_loving,0.12413591351878574,0.9017480599189834,2761.0344168074957,0.8419605082362428
17,risk_neutral,0.9290922694310866,0.4774211800500961,4096.403053575415,0.7964552731772
17,risk_averse,0.933211479681958,0.46892634047221654,5855.704986140296,0.8125506368849397
17,risk_loving,0.1426717686758302,0.8879440697308142,2741.8836681788803,0.8577778442543537
18,risk_neutral,0.9393285262212204,0.47202276847869745,4100.681534380145,0.7998168984851625
18,risk_averse,0.9309938721653871,0.4707014642167772,5880.5168361455035,0.8102181110422443
18,risk_loving,0.14026774548810272,0.8891198118986405,2796.362683485077,0.8755174438194573
19,risk_neutral,0.9363069760452836,0.4691221349583846,4078.1213994727364,0.8089579129627199
19,risk_averse,0.938681911775776,0.46825305268351297,5836.583206822078,0.8090755931227703
19,risk_loving,0.13640714962696762,0.8894033660393628,2757.591522000235,0.8884714892141127
20,risk_neutral,0.9351496900715909,0.46830116269727995,4029.9252491814877,0.8120231712379238
20,risk_averse,0.9455714046827765,0.4623015438214108,5868.233407011774,0.8166208620264327
20,risk_loving,0.14858130047762422,0.8777996511436229,2788.8723255508,0.8936081875466154
21,risk_neutral,0.9350381679219972,0.4685563863931376,4101.842599869445,0.8114312628711359
21,risk_averse,0.9321231384783678,0.4681630738439962,5858.620126135781,0.8148439284674306
21,risk_loving,0.12166044607802662,0.9010864229833941,2749.089894156903,0.8974765575872067
22,risk_neutral,0.9296793717355931,0.4702010370099501,4077.4095196549315,0.8124782781585207
22,risk_averse,0.9396285309528306,0.46689200251014257,5928.191332734559,0.8112121676940071
22,risk_loving,0.15043486889635269,0.8783931741893983,2777.0239821127284,0.8991265930407258
23,risk_neutral,0.9251358178057634,0.47477395072349593,4091.106611832981,0.8063185888342755
23,risk_averse,0.9268164643789651,0.4704574415914653,5893.925066851568,0.8145512554949097
23,risk_loving,0.1335050266983465,0.8891967051009043,2815.6995321397867,0.8986853130567084
24,risk_neutral,0.9344310904943984,0.4684738943275213,4131.753943231245,0.8121540217780872
24,risk_averse,0.9397320418156869,0.4655149228162574,5859.3266642498975,0.8142184097000114
24,risk_loving,0.13110509480402463,0.8917045555819143,2774.0201299816904,0.8995134336714181
25,risk_neutral,0.9337292932664777,0.4699811390069935,4092.6653874991484,0.8097624886030228
25,risk_averse,0.9339036338114047,0.46573169329239067,5828.057151272522,0.8190211132898618
25,risk_loving,0.12625795894392391,0.894285880811173,2768.8222748031294,0.8980523590422897
