time_step,risk_type,mean_alpha,mean_contamination,mean_cost,mean_technology
11,risk_averse,0.938719972946005,0.4793688110486436,3422.1417841004245,0.7843516265383857
11,risk_loving,0.13024041500917619,0.9155654140207234,1622.9686975721834,0.6961016654294244
12,risk_neutral,0.9268602085633703,0.49593397756077556,2537.995503628298,0.7583110715426578
12,risk_averse,0.9278292016073456,0.48055221121797437,3380.069393169844,0.7907098717556816
12,risk_loving,0.11857406755105171,0.9191412606870103,1656.056079987047,0.7268762118599802
13,risk_neutral,0.9316146880636706,0.48884296992939347,2537.4935240365407,0.7696265466856546
13,risk_averse,0.937528761834542,0.47227863350822846,3414.7395795413754,0.8011164757197247
13,risk_loving,0.1308868100409414,0.9068127673176146,1707.1133268605997,0.7539790461046711
14,risk_neutral,0.9333833963435715,0.48219049092940325,2594.3989319866787,0.78254411518018
14,risk_averse,0.9359738388500395,0.47022666662492174,3423.336252154855,0.8071624157009878
14,risk_loving,0.13572112388987861,0.9015734475125158,1726.5863459702177,0.775993633769198
15,risk_neutral,0.9251675819506937,0.48204064700185606,2533.224166437611,0.7897965064842775
15,risk_averse,0.9327411831134396,0.4707785860369268,3417.075039809862,0.8086900141865767
15,risk_loving,0.1472189702338456,0.8909507110733698,1733.0940142175464,0.7981495792021085
16,risk_neutral,0.9249830692975582,0.47849358283436955,2550.6464997921435,0.7979965587311852
16,risk_averse,0.9376629721029069,0.46776793490008794,3462.6197733019344,0.8112268693003466
16,risk_loving,0.13156646138447253,0.8995967454961618,1771.8445610057036,0.8213632947848787
17,risk_neutral,0.9255823451575669,0.47946392971157437,2563.7509164570297,0.795350586966903
17,risk_averse,0.9333794786367305,0.4699428134552998,3461.200106389795,0.8100734701430431
17,risk_loving,0.09731942912147123,0.9225353261284839,1782.2055866433893,0.8373413759670996
18,risk_neutral,0.9257210475923653,0.47652694262501594,2576.1770041964196,0.8017977587739968
18,risk_averse,0.9396092059642693,0.466243159741105,3474.4057172481916,0.8129690521147361
18,risk_loving,0.12998142480352387,0.8974203533175399,1769.8592127849265,0.8532207685066142
19,risk_neutral,0.9280570004654103,0.47228934150992447,2563.78910874844,0.8090931038331324
19,risk_averse,0.9350279396798875,0.46491604170687145,3485.826623770003,0.8200391309314069
19,risk_loving,0.1336379112568904,0.8938455421529281,1826.4452756430085,0.8643816237710286
20,risk_neutral,0.9357417004364126,0.4690792316367437,2582.3650398912564,0.8101269814271415
20,risk_averse,0.9324855457428171,0.46577789378180884,3447.254440020348,0.8204098882433585
20,risk_loving,0.14533494860598048,0.8839472698569518,1796.9697030619104,0.8767991515588536
21,risk_neutral,0.9346435318753943,0.4700342952871889,2573.097861940312,0.809098381427745
21,risk_averse,0.9334530316344376,0.46299719239982984,3428.6880065997184,0.8260995914581665
21,risk_loving,0.16060015276582265,0.8709110340733045,1778.290013882352,0.883636933315473
22,risk_neutral,0.9286077021960705,0.469451351256708,2597.1087644058184,0.8158292171413525
22,risk_averse,0.934771654890589,0.46193178425409887,3472.647846001651,0.8276171393393584
22,risk_loving,0.14694265853258026,0.880094847919107,1810.298520403822,0.8875777580657653
23,risk_neutral,0.9291965959128269,0.46849290371437197,2546.20602365357,0.8175517856612693
23,risk_averse,0.9290542293313083,0.4656121086414802,3459.3922983903926,0.8239013560712285
23,risk_loving,0.15792642397635276,0.8712917067144358,1837.7395336118689,0.8900550628249083
24,risk_neutral,0.9299259167647204,0.46479831036100716,2591.6466721768566,0.8252054541572262
24,risk_averse,0.9355141824484672,0.459368115681793,3449.647518443122,0.8325340238741064
24,risk_loving,0.14717142513141826,0.8790854112602227,1817.4636585986746,0.8938272023717675
25,risk_neutral,0.9296438799955065,0.46151159472624037,2559.151854067228,0.8330806948081659
25,risk_averse,0.9304932043276222,0.46058293201254297,3473.1643986762697,0.8340236555600951
25,risk_loving,0.13861060760325664,0.885749658028201,1831.7656636134193,0.8954526588433641
26,risk_neutral,0.9228250599850356,0.4616251488068889,2630.13916386959,0.8391953130961383
26,risk_averse,0.936125679104266,0.45728424361161985,3480.142690186895,0.8366637389117412
26,risk_loving,0.11619233302098572,0.9035269227056211,1778.0680386263052,0.8949749719051698
27,risk_neutral,0.9308370109949728,0.45740904999398474,2585.3803971401376,0.8414577229383458
27,risk_averse,0.9430381421216119,0.4532068486585048,3418.528766698824,0.8402531129303314
27,risk_loving,0.13952488675857258,0.8860460925092549,1854.8757487480293,0.8946800455227634
28,risk_neutral,0.9286382309981971,0.45976512132851033,2583.565054500991,0.8380160395508727
28,risk_averse,0.933562259726116,0.4549403262509321,3473.224732980396,0.8447248569660389
28,risk_loving,0.12105727023895975,0.8996494480557163,1834.384771402059,0.8944408632069801
29,risk_neutral,0.9316893761499184,0.45793159741194556,2633.501770132529,0.8394614604589599
29,risk_averse,0.9382909888250522,0.4528945567605135,3477.0541522798553,0.8451900737357776
29,risk_loving,0.13979041575850532,0.8854676827378615,1780.3903379486987,0.8967732365387505
30,risk_neutral,0.9302659003655513,0.4582750100359587,2624.8569744354972,0.8397451629813394
30,risk_averse,0.9389151088404599,0.45111941769614955,3460.780516055759,0.8486943482311952
30,risk_loving,0.12304887937415288,0.8982397459774899,1755.73524154454,0.8989373222482168
31,risk_neutral,0.9211944427876546,0.46386363950298715,2566.251767643354,0.8353186387386593
31,risk_averse,0.9385292389005703,0.4533523620482641,3460.1968585235995,0.8439623561087477
31,risk_loving,0.13013553251605156,0.8924720314517606,1798.5992976287735,0.8985951723264192
32,risk_neutral,0.9228805321314967,0.46238241334836266,2612.002495839369,0.8369630947048479
32,risk_averse,0.9380644098695087,0.4515742987917857,3474.850865463666,0.8485396357000037
32,risk_loving,0.15601052965429912,0.8726359768824637,1813.3119485807856,0.8989015937159696
33,risk_neutral,0.911390171286273,0.4667837341812365,2578.324780357756,0.8373279589522553
33,risk_averse,0.9364629633552392,0.45203349796903014,3439.7539656912413,0.8490809831968917
33,risk_loving,0.147724869135768,0.879410943319027,1822.2779300183333,0.8975735435429046
34,risk_neutral,0.9223992017525885,0.4598042675264861,2616.1909078395292,0.8435623304636162
34,risk_averse,0.9343373839995549,0.45454479650381524,3440.5615103118025,0.8450446766138209
34,risk_loving,0.1526367251439518,0.8742123331433271,1823.6527995619997,0.8990584237952671
35,risk_neutral,0.9344847058359558,0.4531363399436068,2642.172270167263,0.8481646229904389
35,risk_averse,0.9279221826772864,0.4574742958298294,3439.3498891377917,0.8440169636580293
35,risk_loving,0.13836032740590798,0.8854415849677404,1819.0019237331255,0.8993358391687667
36,risk_neutral,0.9250458211853768,0.4539168453577914,2633.761080018813,0.8548635537448653
36,risk_averse,0.9320325517869442,0.455393701784057,3461.0038925681074,0.8451323257874854
36,risk_loving,0.16164501138959597,0.8689558852038882,1781.0015913046905,0.8993555551317842
37,risk_neutral,0.9264152097129619,0.45263421774003826,2627.0498863557377,0.8566386593723118
37,risk_averse,0.9388395852345839,0.45044845020201213,3476.1945223085604,0.8505284904076692
37,risk_loving,0.1332796106890966,0.890956939267168,1759.2631763592576,0.8980114142977843
38,risk_neutral,0.9240836536968072,0.45377947504624316,2568.390762245508,0.8558467271361256
38,risk_averse,0.9399062185702564,0.4489586713516321,3457.0497273466085,0.8527360482473332
38,risk_loving,0.13598533510162794,0.8887380890783989,1773.3169904636493,0.8991146397527162
39,risk_neutral,0.9373690870294884,0.4457914595232527,2594.597432252927,0.8626739117450564
39,risk_averse,0.934847025107295,0.4510092213175854,3464.889789552404,0.8525193838122398
39,risk_loving,0.14643576280690462,0.8795527062570907,1815.2902813603926,0.8995992887732569
40,risk_neutral,0.9285499222126918,0.4500387664568354,2598.4610355546065,0.8606617690986581
40,risk_averse,0.9373713985504937,0.450504258839448,3437.362578448841,0.8513523048847639
40,risk_loving,0.1515521026417256,0.8755475827270978,1783.2685115423842,0.8982419077374951
41,risk_neutral,0.9292993104415028,0.4507040119855947,2598.0674710784992,0.8585615954590674
41,risk_averse,0.9340775939783078,0.45268952375637334,3445.7175453967284,0.8492292308585923
41,risk_loving,0.13448869424009274,0.8892178025258303,1793.0983175089084,0.8990638747142737
42,risk_neutral,0.9315629093958048,0.45128471274301246,2598.1160655738263,0.8553993679633208
42,risk_averse,0.9305078877479419,0.45166709248015413,3491.2790247341322,0.8549518861703994
42,risk_loving,0.13282525231802583,0.8914862158824208,1790.9298833170456,0.8978508555686284
43,risk_neutral,0.9213455020531158,0.4532442667384813,2579.2943908638345,0.8598980736390217
43,risk_averse,0.9339054998077534,0.4491882420702142,3482.904265079295,0.8576029044868004
43,risk_loving,0.15663567572537956,0.8719460097086713,1855.4076367492644,0.8979295850517311
44,risk_neutral,0.9259984124747269,0.4524390079214236,2629.9571076308243,0.8577909673762939
44,risk_averse,0.9347038057839847,0.4490957352729198,3464.856238162347,0.8572746437676092
44,risk_loving,0.13504339539208265,0.8882774404293876,1785.6282293994218,0.8994703737569355
45,risk_neutral,0.9207013807538521,0.45562168594916674,2581.0794166893884,0.8550285381087706
45,risk_averse,0.9389031801308237,0.44613259323214444,3474.259463120809,0.8603459473785775
45,risk_loving,0.13122923006519052,0.8912901465333332,1776.3729847772067,0.8978594152233081
46,risk_neutral,0.9240581249426313,0.45329432012410065,2579.678200807385,0.8573171811022189
46,risk_averse,0.9403034347218986,0.443943097884062,3458.421470400091,0.8642431250731375
46,risk_loving,0.13248912057826007,0.8915031743065693,1760.7461349833484,0.8989247784771868
47,risk_neutral,0.9313433948567739,0.45036613125162295,2636.5798209122513,0.8574143258038571
47,risk_averse,0.9423429988934751,0.44350752920406206,3489.7241259769476,0.863431888158489
47,risk_loving,0.11583668614001592,0.9034559951194363,1783.9572579060168,0.8989732379699368
48,risk_neutral,0.9337268976407168,0.4493697179837071,2607.6154807078333,0.8575019940074052
48,risk_averse,0.9349992225018757,0.4493873602783129,3448.563601664605,0.8560482704165143
48,risk_loving,0.120361657961798,0.9003509789760318,1755.1683299861575,0.8994382241932061
49,risk_neutral,0.9281019618070991,0.451135124969074,2640.6544625183606,0.8585082180246452
49,risk_averse,0.9364741786424055,0.4497496238794795,3516.300589910652,0.8538175270529634
49,risk_loving,0.11963524341207432,0.9003564781778177,1774.0753796425797,0.8994542896819171
