time_step,risk_type,mean_alpha,mean_contamination,mean_cost,mean_technology
0,risk_neutral,0.8590374473114314,0.6503216081340758,6953.451457601709,0.506301135235353
0,risk_averse,0.8723562786505606,0.5609480141006111,10568.179650680122,0.6665477468042759
0,risk_loving,0.16627694573285928,0.9415647189992842,4418.609601691637,0.35824094703021453
1,risk_neutral,0.9221321938710012,0.6135625595081114,6989.217074265568,0.535475793273161
1,risk_averse,0.9223115191060909,0.5281590273087212,10606.409391009614,0.6964185199253591
1,risk_loving,0.17560701435094575,0.9325365381636241,4441.957089222551,0.3881814095892882
2,risk_neutral,0.9274118460312564,0.5966599758568184,7048.401691055768,0.5617829292287632
2,risk_averse,0.9351676378495991,0.5131300092544304,10571.71367593856,0.7165359084538168
2,risk_loving,0.19939438599751336,0.9187050400782057,4458.433426683021,0.4201313104931189
3,risk_neutral,0.9288293472340214,0.5800745075445359,7063.623754518874,0.5913225503175644
3,risk_averse,0.9373959671036212,0.5020389940903583,10660.440802623452,0.737746686416316
3,risk_loving,0.16641168316204863,0.9286895796148142,4452.688574667255,0.44992789859042764
4,risk_neutral,0.9301879963304605,0.5670325503411164,7072.25656205821,0.6146892397251382
4,risk_averse,0.9297492364257706,0.4985081579489136,10611.234278969949,0.7506617933661186
4,risk_loving,0.1942492495528923,0.9086897504516307,4528.831632847166,0.4844072309727355
5,risk_neutral,0.9319692898206491,0.5535101147838563,7074.214099460188,0.639762942548252
5,risk_averse,0.9331232701887022,0.4964408503013024,10651.292000314555,0.752350686584639
5,risk_loving,0.24906505515362887,0.8785150672293929,4570.334284762597,0.5113472153260306
6,risk_neutral,0.9323689046725593,0.5371637849109329,7121.325402807855,0.6710406695370952
6,risk_averse,0.9361708719360737,0.4903481791137793,10621.928868962392,0.7631362299723043
6,risk_loving,0.2407534284227856,0.8789641987525937,4617.653987159755,0.5442223216267039
7,risk_neutral,0.9328373749954371,0.5271429765256489,7160.36314848515,0.6904125390873036
7,risk_averse,0.9384700948633521,0.48392155560258543,10716.722958868499,0.7750911378006389
7,risk_loving,0.25570890293722937,0.8657258776015171,4618.716594732624,0.5775150268657336
8,risk_neutral,0.9325141453260449,0.5215856125980275,7113.648767608085,0.7018542965752214
8,risk_averse,0.9362517562314969,0.48158467640116087,10693.697262440446,0.7817719895189106
8,risk_loving,0.2934333943464016,0.8431827225004922,4636.498356250692,0.6069455596419691
9,risk_neutral,0.9218127903038073,0.5158613799469961,7157.2077793644685,0.7212273835006455
9,risk_averse,0.9347470066338699,0.4797948324698075,10676.293212300845,0.7867992918078113
9,risk_loving,0.2806472327408366,0.840216146147312,4670.862600998494,0.6406445522453031
10,risk_neutral,0.9268819037233731,0.5061620818713817,7171.620795770229,0.737261429084094
10,risk_averse,0.9389374165334213,0.4785901581310264,10682.737777646835,0.7857124926156978
10,risk_loving,0.30083767028392705,0.8185675373104917,4752.636156267304,0.6712253483853875
11,risk_neutral,0.9342475759864346,0.49699003742482983,7177.650490879719,0.7505927937507337
11,risk_averse,0.938719972946005,0.4793688110486436,10677.406622401142,0.7843516265383857
11,risk_loving,0.3482303469609503,0.7907303640533907,4725.437476406412,0.6961016654294244
12,risk_neutral,0.9268602085633703,0.49593397756077556,7181.350623454005,0.7583110715426578
12,risk_averse,0.9278292016073456,0.48055221121797437,10635.33423147056,0.7907098717556816
12,risk_loving,0.3571628023157065,0.7776048362524285,4771.330536435323,0.7268762118599802
13,risk_neutral,0.9316146880636706,0.48884296992939347,7180.8486438622485,0.7696265466856546
13,risk_averse,0.937528761834542,0.47227863350822846,10670.004417842094,0.8011164757197247
13,risk_loving,0.41518526034701186,0.7371012946720732,4837.594516187759,0.7532437519870241
14,risk_neutral,0.9333833963435715,0.48219049092940325,7237.754051812386,0.78254411518018
14,risk_averse,0.9359738388500395,0.47022666662492174,10678.601090455573,0.8071624157009878
14,risk_loving,0.42666473075150874,0.7255621081540855,4857.225432224283,0.7744817651823361
15,risk_neutral,0.9251675819506937,0.4820522798531492,7176.559029072594,0.7897712539590249
15,risk_averse,0.9327411831134396,0.47078809417285566,10672.324111405966,0.8086695303387391
15,risk_loving,0.424203641801841,0.7192162669153198,4867.7191012511485,0.7975370046737733
16,risk_neutral,0.9249830692975582,0.47850927386061914,7193.97951549143,0.7979624305874475
16,risk_averse,0.9376629721029069,0.4677862592061358,10717.853169920469,0.8111863006826623
16,risk_loving,0.41722906884937006,0.7178840459646332,4911.404647270924,0.8213387637688091
17,risk_neutral,0.9255823451575669,0.4794794764404318,7207.08172666047,0.7953174275352735
17,risk_averse,0.9333794786367305,0.4699606633729579,10716.431730032078,0.8100338438024762
17,risk_loving,0.35380559373864534,0.7506279829650621,4911.697961152764,0.8373173569652886
18,risk_neutral,0.9257210475923653,0.47654169058261714,7219.510079013501,0.8017658123930396
18,risk_averse,0.9396092059642693,0.46626037089225836,10729.640675870744,0.8129305302262163
18,risk_loving,0.401482445263891,0.7162847956370284,4910.034306047291,0.8531979896229727
19,risk_neutral,0.9280570004654103,0.4723032730265437,7207.120828167158,0.8090624891824812
19,risk_averse,0.9350279396798875,0.46493275669369855,10741.060165505336,0.8200014573779245
19,risk_loving,0.41225457052202286,0.7066966686863062,4978.136434957197,0.8636237303356812
20,risk_neutral,0.9357417004364126,0.4691039660543221,7225.683560237523,0.810071172664515
20,risk_averse,0.9324855457428171,0.4657938688527339,10702.488377218457,0.8203738170255889
20,risk_loving,0.4447121793137897,0.6841951007694368,4944.65269226228,0.8766498242141454
21,risk_neutral,0.9346435318753943,0.47006124276784167,7216.411712384428,0.8090370901607693
21,risk_averse,0.9334530316344376,0.46301346365208057,10683.921354069582,0.8260620146718598
21,risk_loving,0.4624418607089942,0.6743677262199288,4926.512993156477,0.8832912947256176
22,risk_neutral,0.9286077021960705,0.46948028199743824,7240.41609812816,0.8157627707605949
22,risk_averse,0.934771654890589,0.4619443388613079,10727.891514703606,0.8275889900551634
22,risk_loving,0.45897914064282425,0.6729259254396726,4968.11166930218,0.8866757549638226
23,risk_neutral,0.9291965959128269,0.46851777327924304,7189.521345233833,0.8174956754297286
23,risk_averse,0.9290542293313083,0.4656353076544122,10714.613255805383,0.8238482718495488
23,risk_loving,0.48388621642242835,0.6581217426441244,4995.027290754811,0.8890558578660277
24,risk_neutral,0.9299259167647204,0.4648278984797583,7234.952319483391,0.8251382877536739
24,risk_averse,0.9355141824484672,0.45939221579645045,10704.871591421013,0.8324780660995524
24,risk_loving,0.5211110658463505,0.6347323273951011,4988.9994057761705,0.8921193028130369
25,risk_neutral,0.9296438799955065,0.4615394367909522,7202.456530452224,0.8330169054293575
25,risk_averse,0.9304932043276222,0.4606235556669085,10728.358749591367,0.8339296358759862
25,risk_loving,0.47650657758151416,0.6588055539238471,5003.052209584454,0.8952196008237787
26,risk_neutral,0.9228250599850356,0.46165317377248305,7273.448499536205,0.8391306295966668
26,risk_averse,0.936125679104266,0.45732508621675766,10735.339255147896,0.8365686043432417
26,risk_loving,0.43775210528932446,0.6843995674666181,4937.355063122428,0.8942388373252231
27,risk_neutral,0.9308370109949728,0.4574359085489593,7228.689473449831,0.8413959256037143
27,risk_averse,0.9430381421216119,0.4532449691204205,10673.739241628104,0.8401650727382063
27,risk_loving,0.4581562815533944,0.6751539903784941,5009.447223603331,0.8946792050604638
28,risk_neutral,0.9286382309981971,0.4597914902833996,7226.876627534261,0.8379554893209199
28,risk_averse,0.933562259726116,0.45497285281259303,10728.43592543761,0.844649837376492
28,risk_loving,0.4725084218277974,0.6599996973749518,5001.251791746692,0.8929702179448415
29,risk_neutral,0.9316893761499184,0.4579625463379743,7276.800154266991,0.8393894832937957
29,risk_averse,0.9382909888250522,0.4529373419138938,10732.24621773234,0.8450916398499972
29,risk_loving,0.48721848528380063,0.6518959407976892,4952.961377574447,0.8953337996790832
30,risk_neutral,0.9302659003655513,0.4583054544994989,7268.155918302257,0.8396743545964221
30,risk_averse,0.9389151088404599,0.4511663781631947,10715.964065736092,0.8485858025963848
30,risk_loving,0.4575370144546984,0.6711261699685744,4919.033038542505,0.8981321915544415
31,risk_neutral,0.9211944427876546,0.4638987580798266,7209.552755899018,0.8352374855181294
31,risk_averse,0.9385292389005703,0.4533985080660684,10715.382442105396,0.8438570511345641
31,risk_loving,0.45247057977715516,0.6730754109248113,4958.860150323269,0.8976094666590114
32,risk_neutral,0.9228805321314967,0.4624327615305289,7255.269458384861,0.836846443808682
32,risk_averse,0.9380644098695087,0.451623356195041,10730.032121827357,0.8484259888646962
32,risk_loving,0.4844764085382809,0.6559993759200903,4972.267998934898,0.8981866893581729
33,risk_neutral,0.911390171286273,0.4668376424452944,7221.591698629672,0.8372020604599693
33,risk_averse,0.9364629633552392,0.452087328066724,10694.94380895301,0.848956775519482
33,risk_loving,0.44371342219330606,0.6822247775245298,4973.190760986904,0.8966551539888463
34,risk_neutral,0.9223992017525885,0.45986829314336497,7259.434467424159,0.8434128685865068
34,risk_averse,0.9343373839995549,0.4546045153755278,10695.727296870004,0.8449073703406635
34,risk_loving,0.47329952721940943,0.6622542342532645,4970.742637264009,0.8983393907358197
35,risk_neutral,0.9344847058359558,0.4531986189938929,7285.410353561666,0.8480179410166978
35,risk_averse,0.9279221826772864,0.4575328152229938,10694.511958813697,0.8438824405855756
35,risk_loving,0.472774181187309,0.6610643988378113,4984.069112821048,0.8992618918902922
36,risk_neutral,0.9250458211853768,0.45397096541991394,7277.026203255134,0.8547357202997269
36,risk_averse,0.9320325517869442,0.45543705774301113,10716.20232376628,0.8450349801296911
36,risk_loving,0.48218217778107675,0.6569496001243009,4933.303143589387,0.8989910982184579
37,risk_neutral,0.9264152097129619,0.4526778284173806,7270.321775165329,0.8565365571870752
37,risk_averse,0.9388395852345839,0.45049534259436064,10731.38292575458,0.8504225818159328
37,risk_loving,0.44127775405442327,0.6829906049864519,4915.348070485947,0.8968805074149424
38,risk_neutral,0.9240836536968072,0.45382173959432,7211.672297922978,0.8557476162082904
38,risk_averse,0.9399062185702564,0.4490036144032163,10712.231778557873,0.85263332742036
38,risk_loving,0.45845381182047446,0.6719617432680862,4924.723624050589,0.8973972173198471
39,risk_neutral,0.9373690870294884,0.44583253641983855,7237.882437127599,0.8625769364893141
39,risk_averse,0.934847025107295,0.45107638190696775,10720.044885076399,0.8523659912581704
39,risk_loving,0.48388219760909323,0.6560098971929197,4972.5314189300525,0.8982013182029698
40,risk_neutral,0.9285499222126918,0.45008618292822794,7241.7278990047025,0.8605494375581993
40,risk_averse,0.9373713985504937,0.45056860935311266,10692.529726432082,0.8512047862918358
40,risk_loving,0.48623047571626554,0.6542451475835266,4949.090347726193,0.8968310329018654
41,risk_neutral,0.9292993104415028,0.4507506042465887,7241.33588189844,0.858451488053543
41,risk_averse,0.9340775939783078,0.4527644780580558,10700.853848034842,0.849056035757481
41,risk_loving,0.45441508734692,0.6729203864466957,4955.838929437347,0.8985123706709259
42,risk_neutral,0.9315629093958048,0.4513306269297352,7241.39680995374,0.8552914802569396
42,risk_averse,0.9305078877479419,0.45174285199310343,10746.416738995942,0.8547758416168576
